"","Proyecto","Temporada","Codigo","Codigo_Corto","Nombre","Nombre_Completo","Fecha","Hora","Norte","Este","Cota","Zona","Lugar","Distrito","Provincia","Vertiente","Cuenca","Subcuenca","Microcuenca","Tipo_Fuente","Clase_Fuente","Uso","PFQ","T.Analisis","Muestreo","Monitoreo","Blanco","Estandar","Duplicado","Asp_Geologico","Desc_Litologica","Morfologia","Pendiente","Caudal","Color","Olor","T_Fuente","T_Ambiente","pH","pH_mV","Eh","ORP_mv","CE_uS_cm","TDS_mg_L","TDS_ppt","Salinidad_PSU","Resistividad_Kohm-cm","OD_mgL","OD_Sat.","Precipitados","Algas_plantas","Basurales","Animales","Letrinas_Sítios","Poblacion","Pasivos_Ambientales","Act_Antropica","Alt.Geo.Nat","Ev.Meteo","Viento","Foto","Observaciones","Realizado_por","Alcalinidad_mgCaCO3_L","CO3_menos_2_mg_L","HCO3_menos","F","Cl","NO3_menos_1","NO3_menos_1_como_N","SO4_menos_2","NO2_menos_1","NO2_menos_1_como_N","Na_dis","Mg_dis","K_dis","Ca_dis","Sr_dis","Li_dis","Si_dis","SiO2 _dis","Ag_dis","Al_dis","As_dis","B_dis","Ba_dis","Be_dis","Bi_dis","Cd_dis","Ce_dis","Co_dis","Cr_dis","Cu_dis","Fe_dis","Hg_dis","La_dis","Mn_dis","Mo_dis","Ni_dis","Pb_dis","S_dis","Sb_dis","Se_dis","Sn_dis","Th_dis","Ti_dis","Tl_dis","U_dis","V_dis","W_dis","Y_dis","Zn_dis","Na_tot","Mg_tot","K_tot","Ca_tot","Sr_tot","Li_tot","Si_tot","SiO2_tot","Ag_tot","Al_tot","As_tot","B_tot","Ba_tot","Be_tot","Bi_tot","Cd_tot","Ce_tot","Co_tot","Cr_tot","Cu_tot","Fe_tot","Hg_tot","La_tot","Mn_tot","Mo_tot","Ni_tot","Pb_tot","S_tot","Sb_tot","Se_tot","Sn_tot","Th_tot","Ti_tot","Tl_tot","U_tot","V_tot","W_tot","Y_tot","Zn_tot","Ca_meq_l","Mg_meq_l","Na_meq_l","K_meq_l","Total_meq_l...156","HCO3_meq_l","CO3_meq_l","SO4_meq_l","Cl_meq_l","Total_meq_l...161","BI_per","Ca_per","Mg_per","Na_plus_K_per","HCO3_plus_CO3_per","SO4_per","Cl_per","HIDROTIPO","As_com","As_ran","B_com","B_ran","Cu_com","Cu_ran","Fe_com","Fe_ran","Mn_com","Mn_ran","pH_ran","CE_ran","Ti_com","Ti_ran","Zn_com","Zn_ran","Ni_com","Ni_ran"
"11","GA47C","Avenida","13491-19-GW-186","GW-186","Parhuayune","Galería Parhuayune",2019-05-02,1899-12-31 16:45:00,8277642,195879,3707,"19 S","Mina Madrigal - Nivel 7","Madrigal","Caylloma","Pacífico","Camaná","Alto Camaná","Cabanaconde","Subterránea","Galería","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico","Punto de control que aporta a la quebrada Parhuayune, del filtrado del acuífero volcánico fisurado por filtraciones.","Valle encañonado","Muy Baja",NA,"Incoloro","Inodoro",10.1,NA,6.65,33.6,NA,320.4,1439,705.7,NA,0.746,0.6946,6.85,95.7,"Si, Óxidos de 
Fe","No","No","No","no","Rural","no","Ninguno","Sí (oxidación de minerales)","Ninguno","No",NA,"Presenta una ligera tonalidad verde clara con precipitados blanquecinos","J. Moreno y M. Huaripata","15.5","<1","16","0.3","1",NA,NA,731.7,NA,NA,12.9,39.6,2.3,176.5,2.1247,"2.9899999999999999E-2",8.08411214953271,17.3,"<0.0003","7.0000000000000001E-3","<0.001","0.08",0.0209,"<0.0002","<0.0002","1.1569","1.9300000000000001E-2","8.7800000000000003E-2","<0.001","4.5972999999999997","0.14000000000000001","<0.020","1.14E-2","6.7876000000000003","2.9999999999999997E-4","4.5499999999999999E-2","1.1999999999999999E-3",245.1,"2.8E-3","<0.002","<0.0005","<0.0002","5.0000000000000001E-3","<0.0001","<0.0001","<0.0005","<0.0005","7.1999999999999998E-3","95.313999999999993",14.3,47.1,2.3,182.3,2.4043,"3.9199999999999999E-2",10.7476635514019,23,"<0.0003","9.1549999999999994","8.0000000000000002E-3","0.1",0.0217,"<0.0002","<0.0002","1.1983999999999999","3.4599999999999999E-2","0.1016","6.0000000000000001E-3","15.5814","7.88","<0.020","1.52E-2","7.7263000000000002","5.9999999999999995E-4","4.82E-2","3.9899999999999998E-2",286,"5.7000000000000002E-3","<0.002","<0.0005","<0.0002","5.7999999999999996E-3","1E-4","5.0000000000000001E-4","6.9999999999999999E-4","<0.0005","1.7600000000000001E-2","106.178",8.825,3.25925925925926,0.560869565217391,0.0588235294117647,12.7039523538884,0.262295081967213,0,15.24375,0.0282087447108604,15.5342538266781,-10.0229506601502,69.4665703567351,25.6554745205862,4.87795512267866,1.68849488938281,98.1299145107365,0.181590599880733,"Sulfatada cálcica",9.67553756514865e-05,"Bajo",0.08,"Alto",4.5973,"Muy Alto",0.14,"Muy Alto",6.7876,"Muy Alto","Bajo","Muy Alto",0.005,"Muy Alto",95.314,"Muy Alto",0.0455,"Muy Alto"
"12","GA47C","Avenida","13491-19-GW-188","GW-188","Parhuayune 2","Galería Parhuayune 2",2019-05-02,1899-12-31 17:40:00,8276499,195625,3435,"19 S","Campamento Minero","Madrigal","Caylloma","Pacífico","Camaná","Alto Camaná","Cabanaconde","Subterránea","Galería","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico","Punto de control de resumen de filtraciones del acuífero volcánico fisurado (lavas)","Complejo fisural volcánico","Media",NA,"Incoloro","Inodoro",11,NA,7.33,3,NA,262.3,772.8,379.2,NA,0.416,1.294,6.97,95.4,"Si, Óxidos de 
Fe","No","No","No","No","Rural","No","Ninguno","No","Ninguno","No",NA,"Escorrentía permanente","J. Moreno y M. Huaripata","48.7","<1","48","0.3","0.7",NA,NA,345.9,NA,NA,7.9,18.2,1.7,114.1,0.789,"4.1999999999999997E-3",7.14953271028037,15.3,"<0.0003","0.01","8.0000000000000002E-3","7.0000000000000007E-2",0.0197,"<0.0002","<0.0002","7.3999999999999996E-2","<0.0002","4.7999999999999996E-3","<0.001","5.4000000000000003E-3","0.02","<0.020","<0.0002","0.9446","2.9999999999999997E-4","5.4999999999999997E-3","1.1999999999999999E-3",115.6,"3.0000000000000001E-3","<0.002","<0.0005","<0.0002","2.3E-3","<0.0001","<0.0001","<0.0005","<0.0005","<0.0005","7.1980000000000004",8.5,22.5,1.8,131.6,0.9585,"1.0200000000000001E-2",9.29906542056075,19.9,"<0.0003","0.40799999999999997","3.5999999999999997E-2","0.09",0.0256,"<0.0002","<0.0002","9.1499999999999998E-2","1.4E-3","6.1999999999999998E-3","1E-3","0.24709999999999999","3.12","<0.020","6.9999999999999999E-4","1.2371000000000001","4.0000000000000002E-4","8.0000000000000002E-3","2.7799999999999998E-2",134.6,"4.0000000000000001E-3","<0.002","<0.0005","<0.0002","3.0000000000000001E-3","<0.0001","<0.0001","<0.0005","<0.0005","8.9999999999999998E-4","9.9809999999999999",5.705,1.49794238683128,0.343478260869565,0.0434782608695652,7.58989890857041,0.786885245901639,0,7.20625,0.0197461212976023,8.01288136719924,-2.71094286500789,75.1656915161017,19.7359991862319,5.09830929766646,9.82025328769694,89.9333169900507,0.246429722252386,"Sulfatada cálcica",0.008,"Alto",0.07,"Moderado",0.0054,"Muy Alto",0.02,"Moderado",0.9446,"Muy Alto","Bajo","Muy Alto",0.0023,"Alto",7.198,"Muy Alto",0.0055,"Muy Alto"
"13","GA47C","Avenida","13491-19-GW-197","GW-197","La Calera","Termal La Calera",2019-05-03,1899-12-31 17:42:00,8271981,222612,3628,"19 S","La Calera","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Subterránea","Termal","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Sedimentario","El punto de muestreo se encuentra en las instalaciones de la Calera, en los márgenes tenemos afloramientos de areniscas cuarzosas de gran medio de la Fm. Hualhuani","Valle","Muy Baja",3,"Incoloro","Inodoro",67.7,NA,6.12,79.8,NA,45.3,6813,3339,NA,3.734,0.1468,NA,NA,"No","No","No","No","Sí","Urbana","no","Ninguno","No","Ninguno","No","11331159","El punto de muestreo fue tomado dentro de las instalaciones del complejo turístico de aguas termales ""La Calera""","I. Becerra y J. Ortiz","678.8","6","673","1.3","1012.8",NA,NA,232.4,NA,NA,928.3,9.6,66.2,102.2,4.4601,"4.7591999999999999",26.1214953271028,55.9,"<0.0003","5.2999999999999999E-2","0.77300000000000002","24.33",0.127,"<0.0002","<0.0002","<0.0002","<0.0002","3.8E-3","1.4999999999999999E-2","1.2999999999999999E-3","0.02","<0.020","<0.0002","0.91149999999999998","2.0000000000000001E-4","<0.0007","5.0000000000000001E-4",99.6,"1E-3","<0.002","<0.0005","<0.0002","4.6300000000000001E-2","2.0000000000000001E-4","<0.0001","8.5000000000000006E-3","6.3299999999999995E-2","<0.0005","1.4E-2",1262.2,11.4,72.9,112.1,5.0821,"4.8716999999999997",32.2897196261682,69.1,"<0.0003","8.6999999999999994E-2","0.89800000000000002","28.01",0.1437,"<0.0002","<0.0002","<0.0002","<0.0002","1.7899999999999999E-2","1.7999999999999999E-2","2.5000000000000001E-3","0.02","<0.020","<0.0002","0.9849","1E-3","<0.0007","8.0000000000000004E-4",120.4,"2.0999999999999999E-3","<0.002","<0.0005","<0.0002","4.8899999999999999E-2","1.2999999999999999E-3","<0.0001","8.6E-3","6.7500000000000004E-2","<0.0005","1.4999999999999999E-2",5.11,0.790123456790123,40.3608695652174,1.69309462915601,47.9540876511635,11.0327868852459,0.2,4.84166666666667,28.5698166431594,44.6442701950719,3.57438029472155,10.6560258995481,1.64766653999923,87.6963075604526,25.1606462288767,10.8449900636994,63.9943637074239,"Clorurada sódica",0.773,"Muy Alto",24.33,"Muy Alto",0.0013,"Moderado",0.02,"Moderado",0.9115,"Muy Alto","Bajo","Muy Alto",0.0463,"Muy Alto",0.014,"Alto",NA,NA
"14","GA47C","Avenida","13491-19-SW-113","SW-113","Ccalluma","Quebrada Ccalluma",2019-04-23,1899-12-31 15:20:00,8268866,222297,3728,"19 S","Ccalluma","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Agropecuario","Sí","Químico","Original",NA,NA,NA,"Sí (1349119SW114)","Volcánico/Depósito superficial","A la margen izquierda, flujos de lava volcánicos, a la margen derecha se levantan terrazas, de material aluvial-coluvial en superficie de río. Arenas, gravas, cantos ángulos, sub angulosos.","Valle encañonado","Baja",NA,"Incoloro","Inodoro",14.4,NA,8.38,62.3,NA,140.7,77.5,38.48,NA,0.088,12.9,6.92,106.4,"No","No","No","No","No","Urbana","No","Agropecuario","No","Ninguno","Sí",NA,"Ninguna","J. Moreno y M. Huaripata","37.299999999999997","<1","37","<0.2","0.3",NA,NA,5.4,NA,NA,3.6,1.7,1.7,6.9,0.0445,"1.9E-3",13.1308411214953,28.1,"<0.0003","8.9999999999999993E-3","2E-3","<0.05",0.0075,"<0.0002","<0.0002","<0.0002","<0.0002","<0.0002","<0.001","8.0000000000000004E-4","0.01","<0.020","<0.0002","1.6999999999999999E-3","<0.0002","<0.0007","<0.0005",1.9,"<0.0008","<0.002","<0.0005","<0.0002","<0.0006","<0.0001","<0.0001","3.5999999999999999E-3","<0.0005","<0.0005","<0.001",4.1,2,2.1,8.1,0.059,"3.5000000000000001E-3",16.9626168224299,36.3,"<0.0003","0.122","2E-3","<0.05",0.009,"<0.0002","<0.0002","<0.0002","2.0000000000000001E-4","<0.0002","<0.001","1.5E-3","0.1","<0.020","<0.0002","6.6E-3","<0.0002","<0.0007","<0.0005",2.1,"<0.0008","<0.002","<0.0005","<0.0002","2.5000000000000001E-3","<0.0001","1E-4","4.1999999999999997E-3","<0.0005","<0.0005","1E-3",0.345,0.139917695473251,0.156521739130435,0.0434782608695652,0.684917695473251,0.60655737704918,0,0.1125,0.00846262341325811,0.727520000462438,-3.01622543152001,50.3710157118395,20.4283954697029,29.2005888184577,83.3732923718427,15.4634924027506,1.16321522540672,"Bicarbonatada cálcica",0.002,"Moderado",0.00160665058015147,"Bajo",8e-04,"Bajo",0.01,"Bajo",0.0017,"Bajo","Alto","Bajo",0.00028582067589571,"Bajo",0.000201840702225411,"Bajo",NA,NA
"15","GA47C","Avenida","13491-19-SW-116","SW-116","Patocullo","Quebrada Potocullo",2019-04-25,1899-12-31 09:50:00,8291173,221098,4565,"19 S","Huayllullo","Tuti","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Quebrada","Agropecuario","No","Químico","Original",NA,NA,NA,NA,"Volcánico/Depósito superficial","En la base de la quebrada material aluvial, fluvioglaciar, arenas finas a media gruesas,  suelo limoarenoso con bloques de 10 a 80 cm angulosos a subangulosos","Valle fluvial","Baja",NA,"Incoloro","Inodoro",10.4,NA,5,113.8,NA,166.3,82.46,40.86,NA,0.088,12.14,6.67,103.5,"No","No","No","Sí","No","Rural","No","Ganadería","Sí (coloración rojizo de lavas volcánicas)","Ninguno","No",NA,"Ninguna","J. Moreno y M. Huaripata","<1.3","<1","<1","<0.2","<0.2",NA,NA,29.3,NA,NA,5.3,0.6,2.1,3.6,0.0386,"2.8999999999999998E-3",15.0934579439252,32.3,"<0.0003","0.879","<0.001","<0.05",0.0229,"<0.0002","<0.0002","2E-3","4.0000000000000001E-3","1.5E-3","<0.001","5.0000000000000001E-4","0.26","<0.020","2.0999999999999999E-3","0.46139999999999998","<0.0002","1.6000000000000001E-3","3.0000000000000001E-3",10,"<0.0008","<0.002","<0.0005","<0.0002","1.5E-3","<0.0001","<0.0001","<0.0005","<0.0005","2.3999999999999998E-3","0.48",5.8,0.6,2.1,3.8,0.0402,"3.0000000000000001E-3",17.2429906542056,36.9,"<0.0003","1.653","<0.001","<0.05",0.0247,"<0.0002","<0.0002","2.0999999999999999E-3","4.1999999999999997E-3","1.5E-3","<0.001","6.9999999999999999E-4","0.36","<0.020","1.9E-3","0.50880000000000003","<0.0002","2E-3","3.3999999999999998E-3",10.4,"<0.0008","<0.002","<0.0005","<0.0002","1.6000000000000001E-3","<0.0001","1E-4","<0.0005","<0.0005","2.3999999999999998E-3","0.496",0.18,0.0493827160493827,0.230434782608696,0.0537084398976982,0.513525938555777,0,0,0.610416666666667,0,0.610416666666667,-8.6206117341476,35.0517834612651,9.61640149828946,55.3318150404455,0,100,0,"Sulfatada sódica",0.000138258039460786,"Bajo",0.00209858852827572,"Bajo",5e-04,"Bajo",0.26,"Muy Alto",0.4614,"Muy Alto","Bajo","Bajo",0.0015,"Moderado",0.48,"Muy Alto",0.0016,"Muy Alto"
"16","GA47C","Avenida","13491-19-SW-117","SW-117","Aquenta","Quebrada Aquenta",2019-04-25,1899-12-31 10:18:00,8289758,217723,4546,"19 S","Aquenta","Tuti","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Quebrada","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Depósito superficial","En la base de la quebrada afloran depósitos cuaternarios de cantos y bloques. En la margen izquierda lavas andesíticas alteradas de la unidad nm-au. En la margen derecha tobas andesíticas del Complejo  Volcánico Caylloma.","Valle","Muy baja",60,"Incoloro","Inodoro",7.5,NA,7.82,47.2,NA,467.7,435.8,214.9,NA,0.254,2.231,7.56,111.8,"No","No","No","No","No","Rural","No","Ninguno","Sí","Ninguno","Sí, leve","493508","Ninguna","I. Becerra y J. Ortiz","19.3","<1","19","<0.2","<0.2",NA,NA,4.7,NA,NA,3.3,1.1,2.5,2.6,0.0264,"2.5000000000000001E-3",13.5046728971963,28.9,"<0.0003","1.2E-2","<0.001","<0.05",0.0165,"<0.0002","<0.0002","<0.0002","<0.0002","<0.0002","<0.001","8.0000000000000004E-4","0.18","<0.020","<0.0002","1.9400000000000001E-2","<0.0002","<0.0007","<0.0005",1.6,"<0.0008","<0.002","<0.0005","<0.0002","2.0999999999999999E-3","<0.0001","<0.0001","5.9999999999999995E-4","<0.0005","<0.0005","6.0000000000000001E-3",3.3,1.3,2.6,2.8,0.0277,"2.8E-3",15.607476635514,33.4,"<0.0003","3.2000000000000001E-2","<0.001","<0.05",0.019,"<0.0002","<0.0002","<0.0002","<0.0002","4.0000000000000002E-4","<0.001","1E-3","0.3","<0.020","<0.0002","2.2800000000000001E-2","<0.0002","<0.0007","<0.0005",1.6,"<0.0008","<0.002","<0.0005","<0.0002","2.2000000000000001E-3","<0.0001","<0.0001","6.9999999999999999E-4","<0.0005","<0.0005","7.0000000000000001E-3",0.13,0.0905349794238683,0.143478260869565,0.0639386189258312,0.427951859219265,0.311475409836066,0,0.0979166666666667,0,0.409392076502732,2.21650649449433,30.3772485618279,21.1554121038371,48.467339334335,76.0824226245099,23.9175773754901,0,"Bicarbonatada sódica",0.00018106965170255,"Bajo",0.00263713516801222,"Bajo",8e-04,"Bajo",0.18,"Muy Alto",0.0194,"Alto","Moderado","Moderado",0.0021,"Alto",0.006,"Moderado",NA,NA
"17","GA47C","Avenida","13491-19-SW-118","SW-118","Chocone","Quebrada Chocone",2019-04-25,1899-12-31 10:30:00,8290807,220759,4536,"19 S","Chocone","Tuti","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Agropecuario","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Depósito superficial","Forma una extensa terraza aluvial que da lugar a bofedales de suelo arenoso, areno-limoso, areno-arcilloso, arenas finas a medias y cantos de 8 a 60 cm de diámetro. En la parte alta de ambas márgenes flujos de lava  alteradas, de color rojizo, gris y blanco.","Valle","Baja",NA,"Incoloro","Inodoro",10.9,NA,7.32,6.7,NA,141.2,63.21,31.47,NA,0.08,15.82,6.93,108.3,"No","No","No","Sí","No","Rural","No","Agropecuario","Sí (coloración rojizo de lavas volcánicas)","Ninguno","No",NA,"Ninguna","J. Moreno y M. Huaripata","22.5","<1","22","<0.2","0.2",NA,NA,8.9,NA,NA,4.6,1.5,2.6,3.9,0.0394,"3.0000000000000001E-3",13.2242990654206,28.3,"<0.0003","1.7000000000000001E-2","1E-3","<0.05",0.0142,"<0.0002","<0.0002","<0.0002","<0.0002","2.0000000000000001E-4","<0.001","8.0000000000000004E-4","0.27","<0.020","<0.0002","5.7299999999999997E-2","2.9999999999999997E-4","<0.0007","<0.0005",3.1,"<0.0008","<0.002","<0.0005","<0.0002","2.0999999999999999E-3","<0.0001","<0.0001","6.9999999999999999E-4","<0.0005","<0.0005","5.0000000000000001E-3",4.9,1.7,2.7,4.3,0.0468,"3.8999999999999998E-3",15.5140186915888,33.2,"<0.0003","5.2999999999999999E-2","1E-3","<0.05",0.0257,"<0.0002","<0.0002","<0.0002","2.9999999999999997E-4","2.0000000000000001E-4","<0.001","8.9999999999999998E-4","0.42","<0.020","<0.0002","7.2599999999999998E-2","4.0000000000000002E-4","<0.0007","<0.0005",3.4,"<0.0008","<0.002","<0.0005","<0.0002","3.3999999999999998E-3","<0.0001","<0.0001","8.9999999999999998E-4","<0.0005","<0.0005","7.0000000000000001E-3",0.195,0.123456790123457,0.2,0.0664961636828645,0.584952953806321,0.360655737704918,0,0.185416666666667,0.00564174894217207,0.551714153313757,2.92423351431186,33.3360142437309,21.1054221232864,45.5585636329826,65.3700354683153,33.6073790300647,1.02258550162001,"Bicarbonatada sódica",0.001,"Bajo",0.0032248394125018,"Bajo",8e-04,"Bajo",0.27,"Muy Alto",0.0573,"Muy Alto","Bajo","Bajo",0.0021,"Alto",0.005,"Moderado",NA,NA
"18","GA47C","Avenida","13491-19-SW-119","SW-119","Challacone","Río Challacone",2019-04-25,1899-12-31 11:10:00,8289637,222045,4506,"19 S","Ran Ran","Tuti","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Río","Agropecuario","Sí","Químico","Original",NA,NA,NA,"Sí (1349119SW135)","Depósito superficial","Ambos márgenes del río se levantan laderas con fuertes pendientes 65 a 70° de material aluvial, suelo limoarcilloso con bloques sueltos de lava, removidos de un antiguo depósito aluvial, el río corta dándole un aspecto encañonado, con acumulaciones y arrastre de material aluvial con arenas finas, medias y gruesas, cantos y bloques angulosos sub angulosos de 5cm a 35 cm.","Valle","Baja",NA,"Incoloro","Inodoro",13.5,NA,7.22,1.4,NA,106.8,98.5,48.77,NA,0.098,10.15,6.54,108.2,"No","No","No","No","No","Rural","No","Mina abandonada","No","Ninguno","No",NA,"Se  tomó duplicado","J. Moreno y M. Huaripata","19.3","<1","19","<0.2","0.3",NA,NA,13.6,NA,NA,5.2,1.3,2.6,3.8,0.0373,"3.5999999999999999E-3",13.2710280373832,28.4,"<0.0003","0.11600000000000001","<0.001","<0.05",0.0032,"<0.0002","<0.0002","2.0000000000000001E-4","5.0000000000000001E-4","4.0000000000000002E-4","<0.001","1.6999999999999999E-3","0.22","<0.020","2.0000000000000001E-4","9.8599999999999993E-2","2.9999999999999997E-4","<0.0007","6.9999999999999999E-4",4.5,"<0.0008","<0.002","<0.0005","<0.0002","1.6000000000000001E-3","<0.0001","<0.0001","6.9999999999999999E-4","<0.0005","<0.0005","4.8000000000000001E-2",5.2,1.5,2.6,4.2,0.0397,"4.1999999999999997E-3",15.3271028037383,32.8,"<0.0003","0.245","2E-3","<0.05",0.0171,"<0.0002","<0.0002","2.9999999999999997E-4","6.9999999999999999E-4","1E-3","1E-3","<0.0005","0.35","<0.020","4.0000000000000002E-4","0.1071","2.9999999999999997E-4","<0.0007","1.6000000000000001E-3",4.6,"<0.0008","<0.002","<0.0005","<0.0002","4.4999999999999997E-3","<0.0001","<0.0001","6.9999999999999999E-4","<0.0005","<0.0005","6.2E-2",0.19,0.106995884773663,0.226086956521739,0.0664961636828645,0.589579004978266,0.311475409836066,0,0.283333333333333,0.00846262341325811,0.603271366582657,-1.14786916539024,32.22638499602,18.1478451352939,49.6257698686861,51.6310614243928,46.9661497342942,1.40278884131303,"Bicarbonatada sódica",0.000225704440270638,"Bajo",0.00386442550064717,"Bajo",0.0017,"Moderado",0.22,"Muy Alto",0.0986,"Muy Alto","Bajo","Bajo",0.0016,"Moderado",0.048,"Muy Alto",NA,NA
"19","GA47C","Avenida","13491-19-SW-120","SW-120","Condori","Quebrada Condori",2019-04-25,1899-12-31 11:12:00,8290717,217983,4480,"19 S","Condori","Tuti","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Quebrada","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Volcánico/Depósito superficial","En la base del río observamos fragmentos (producidos de la erosión de los afloramientos alterados) polimícticos de tonalidades rojizas y naranja.  En el entorno (márgenes derecho e izquierdo) se observan lavas alteradas de la unidad Nm-ca.","Planicie","Muy baja",2.5,"Incoloro","Inodoro",9.2,NA,7.31,19.5,NA,523.7,99.02,49.14,NA,0.096,10.06,7.14,110.5,"No","No","No","No","No","Rural","No","Ninguno","Sí","Ninguno","Sí, moderado","509518","Ninguna","I. Becerra y J. Ortiz","18.399999999999999","<1","18","<0.2","<0.2",NA,NA,7.5,NA,NA,3.2,1.4,2,3.3,0.0332,"3.3999999999999998E-3",13.2242990654206,28.3,"<0.0003","1.4999999999999999E-2","<0.001","<0.05",0.0171,"<0.0002","<0.0002","<0.0002","<0.0002","2.0000000000000001E-4","<0.001","8.0000000000000004E-4","0.23","<0.020","<0.0002","3.49E-2","<0.0002","<0.0007","<0.0005",2.5,"<0.0008","<0.002","<0.0005","<0.0002","1.9E-3","<0.0001","<0.0001","6.9999999999999999E-4","<0.0005","<0.0005","5.0000000000000001E-3",3.9,1.6,2.1,3.5,0.0348,"3.3999999999999998E-3",15.1869158878505,32.5,"<0.0003","2.4E-2","<0.001","<0.05",0.0187,"<0.0002","<0.0002","<0.0002","2.9999999999999997E-4","6.9999999999999999E-4","<0.001","8.9999999999999998E-4","0.4","<0.020","<0.0002","4.4299999999999999E-2","<0.0002","<0.0007","<0.0005",2.6,"<0.0008","<0.002","<0.0005","<0.0002","2.3999999999999998E-3","<0.0001","<0.0001","8.9999999999999998E-4","<0.0005","<0.0005","8.9999999999999993E-3",0.165,0.11522633744856,0.139130434782609,0.051150895140665,0.470507667371833,0.295081967213115,0,0.15625,0,0.451331967213115,2.08015574936222,35.0685039675674,24.4897895271701,40.4417065052625,65.3802497162316,34.6197502837684,0,"Bicarbonatada cálcica",0.000272463311215313,"Bajo",0.00455883764363488,"Bajo",8e-04,"Bajo",0.23,"Muy Alto",0.0349,"Muy Alto","Bajo","Bajo",0.0019,"Alto",0.005,"Moderado",NA,NA
"20","GA47C","Avenida","13491-19-SW-122","SW-122","Chilluyoc","Quebrada Chilluyoc",2019-04-25,1899-12-31 14:20:00,8286096,226106,4186,"19 S","Chilluyoc","Tuti","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Superficial","Quebrada","Ninguno","Sí","Químico","Original",NA,NA,NA,NA,"Depósito superficial","Forma una terraza aluvial de suelo arenolimoso y arenoarcilloso, arenas finas, medias a gruesas con cantos angulosos de 10 a 25 cm y bloques de  hasta un metro.","Valle","Muy baja",NA,"Amarillento","Inodoro",15.2,NA,8.85,87.3,NA,57.1,259.9,127.8,NA,0.172,3.848,6.38,105.9,"No","No","No","No","No","Rural","No","Agropecuario","No","Ninguno","Sí",NA,"Ninguna","J. Moreno y M. Huaripata","132","3","129","<0.2","0.4",NA,NA,10.6,NA,NA,9.3,7.6,4.5,27.6,0.2616,"6.8999999999999999E-3",13.8317757009346,29.6,"<0.0003","0.06","6.0000000000000001E-3","0.05",0.042,"<0.0002","<0.0002","<0.0002","<0.0002","4.0000000000000002E-4","<0.001","2.5999999999999999E-3","7.0000000000000007E-2","<0.020","<0.0002","2.8799999999999999E-2","5.9999999999999995E-4","2.5000000000000001E-3","<0.0005",3.6,"<0.0008","<0.002","<0.0005","<0.0002","4.4999999999999997E-3","<0.0001","2.9999999999999997E-4","4.7999999999999996E-3","<0.0005","<0.0005","3.0000000000000001E-3",10.2,8.9,4.8,31.4,0.2697,"7.7000000000000002E-3",16.8691588785047,36.1,"<0.0003","0.379","6.0000000000000001E-3","0.06",0.0575,"<0.0002","<0.0002","<0.0002","8.9999999999999998E-4","5.9999999999999995E-4","1E-3","3.0999999999999999E-3","0.6","<0.020","5.0000000000000001E-4","4.8399999999999999E-2","6.9999999999999999E-4","3.2000000000000002E-3","2.0999999999999999E-3",3.8,"<0.0008","<0.002","<0.0005","<0.0002","5.5999999999999999E-3","<0.0001","4.0000000000000002E-4","5.7000000000000002E-3","<0.0005","<0.0005","8.0000000000000002E-3",1.38,0.625514403292181,0.404347826086957,0.115089514066496,2.52495174344563,2.11475409836066,0.1,0.220833333333333,0.0112834978843441,2.44687092957833,1.57046658745395,54.6545098765652,24.7733211106278,20.572169012807,90.5137280266075,9.02513208456767,0.461139888824811,"Bicarbonatada cálcica",0.006,"Alto",0.05,"Moderado",0.0026,"Alto",0.07,"Alto",0.0288,"Alto","Muy Alto","Moderado",0.0045,"Muy Alto",0.003,"Bajo",0.0025,"Muy Alto"
